periodo_origen;periodo_destino;seccion_origen;seccion_destino;Tipo;n_ruc
202505;202506;I;I;Sociedad anónima;16333
202505;202506;I;L;Sociedad anónima;2
202505;202506;I;M;Sociedad anónima;2
202505;202506;I;N;Sociedad anónima;8
202505;202506;I;R;Sociedad anónima;3
202505;202506;I;S;Sociedad anónima;3
202505;202506;J;C;Sociedad anónima;3
202505;202506;J;F;Sociedad anónima;5
202505;202506;J;G;Sociedad anónima;32
202505;202506;J;H;Sociedad anónima;2
202505;202506;J;I;Sociedad anónima;1
202505;202506;J;J;Sociedad anónima;13664
202505;202506;J;K;Sociedad anónima;1
202505;202506;J;M;Sociedad anónima;5
202505;202506;J;N;Sociedad anónima;2
202505;202506;J;P;Sociedad anónima;2
202505;202506;J;R;Sociedad anónima;2
202505;202506;J;S;Sociedad anónima;1
202505;202506;K;G;Sociedad anónima;6
202505;202506;K;J;Sociedad anónima;1
202505;202506;K;K;Sociedad anónima;2898
202505;202506;K;M;Sociedad anónima;7
202505;202506;K;N;Sociedad anónima;1
202505;202506;K;P;Sociedad anónima;1
202505;202506;L;C;Sociedad anónima;3
202505;202506;L;F;Sociedad anónima;6
202505;202506;L;G;Sociedad anónima;7
202505;202506;L;H;Sociedad anónima;1
202505;202506;L;I;Sociedad anónima;3
202505;202506;L;L;Sociedad anónima;12121
202505;202506;L;M;Sociedad anónima;8
202505;202506;L;N;Sociedad anónima;8
202505;202506;L;Q;Sociedad anónima;1
202505;202506;L;R;Sociedad anónima;1
202505;202506;M;A;Sociedad anónima;4
202505;202506;M;B;Sociedad anónima;7
202505;202506;M;C;Sociedad anónima;30
202505;202506;M;D;Sociedad anónima;2
202505;202506;M;E;Sociedad anónima;2
202505;202506;M;F;Sociedad anónima;31
202505;202506;M;G;Sociedad anónima;93
202505;202506;M;H;Sociedad anónima;14
202505;202506;M;I;Sociedad anónima;6
202505;202506;M;J;Sociedad anónima;7
202505;202506;M;K;Sociedad anónima;7
202505;202506;M;L;Sociedad anónima;6
202505;202506;M;M;Sociedad anónima;48849
202505;202506;M;N;Sociedad anónima;20
202505;202506;M;O;Sociedad anónima;2
202505;202506;M;P;Sociedad anónima;4
202505;202506;M;Q;Sociedad anónima;1
202505;202506;M;R;Sociedad anónima;4
202505;202506;M;S;Sociedad anónima;12
202505;202506;N;B;Sociedad anónima;9
202505;202506;N;C;Sociedad anónima;15
202505;202506;N;E;Sociedad anónima;1
202505;202506;N;F;Sociedad anónima;24
202505;202506;N;G;Sociedad anónima;53
202505;202506;N;H;Sociedad anónima;41
202505;202506;N;I;Sociedad anónima;9
202505;202506;N;J;Sociedad anónima;1
202505;202506;N;K;Sociedad anónima;2
202505;202506;N;L;Sociedad anónima;1
202505;202506;N;M;Sociedad anónima;24
202505;202506;N;N;Sociedad anónima;19258
202505;202506;N;O;Sociedad anónima;1
202505;202506;N;P;Sociedad anónima;1
202505;202506;N;Q;Sociedad anónima;2
202505;202506;N;R;Sociedad anónima;2
202505;202506;N;S;Sociedad anónima;1
202505;202506;O;H;Sociedad anónima;1
202505;202506;O;M;Sociedad anónima;2
202505;202506;O;O;Sociedad anónima;228
202505;202506;P;G;Sociedad anónima;2
202505;202506;P;J;Sociedad anónima;3
202505;202506;P;M;Sociedad anónima;2
202505;202506;P;N;Sociedad anónima;2
202505;202506;P;O;Sociedad anónima;1
202505;202506;P;P;Sociedad anónima;5946
202505;202506;P;R;Sociedad anónima;1
202505;202506;P;S;Sociedad anónima;1
202505;202506;Q;A;Sociedad anónima;1
202505;202506;Q;C;Sociedad anónima;1
202505;202506;Q;G;Sociedad anónima;2
202505;202506;Q;H;Sociedad anónima;2
202505;202506;Q;I;Sociedad anónima;1
202505;202506;Q;L;Sociedad anónima;1
202505;202506;Q;N;Sociedad anónima;1
202505;202506;Q;Q;Sociedad anónima;11752
202505;202506;R;C;Sociedad anónima;2
202505;202506;R;F;Sociedad anónima;2
202505;202506;R;G;Sociedad anónima;10
202505;202506;R;H;Sociedad anónima;2
202505;202506;R;I;Sociedad anónima;6
202505;202506;R;J;Sociedad anónima;1
202505;202506;R;L;Sociedad anónima;1
202505;202506;R;M;Sociedad anónima;3
202505;202506;R;N;Sociedad anónima;7
202505;202506;R;P;Sociedad anónima;1
202505;202506;R;R;Sociedad anónima;4016
202505;202506;S;A;Sociedad anónima;1
202505;202506;S;B;Sociedad anónima;2
202505;202506;S;C;Sociedad anónima;12
202505;202506;S;D;Sociedad anónima;1
202505;202506;S;E;Sociedad anónima;1
202505;202506;S;F;Sociedad anónima;11
202505;202506;S;G;Sociedad anónima;31
202505;202506;S;H;Sociedad anónima;9
202505;202506;S;I;Sociedad anónima;1
202505;202506;S;J;Sociedad anónima;3
202505;202506;S;M;Sociedad anónima;11
202505;202506;S;N;Sociedad anónima;9
202505;202506;S;Q;Sociedad anónima;4
202505;202506;S;S;Sociedad anónima;10711
202505;202506;T;N;Sociedad anónima;1
202505;202506;T;T;Sociedad anónima;9
202505;202506;U;U;Sociedad anónima;6
202505;202506;0;0;Sociedad civil;10
202505;202506;A;A;Sociedad civil;5
202505;202506;C;C;Sociedad civil;1
202505;202506;F;F;Sociedad civil;3
202505;202506;G;G;Sociedad civil;7
202505;202506;H;H;Sociedad civil;3
202505;202506;I;I;Sociedad civil;1
202505;202506;J;J;Sociedad civil;4
202505;202506;K;K;Sociedad civil;1
202505;202506;L;L;Sociedad civil;6
202505;202506;M;M;Sociedad civil;1072
202505;202506;N;N;Sociedad civil;4
202505;202506;O;O;Sociedad civil;1
202505;202506;P;P;Sociedad civil;16
202505;202506;Q;Q;Sociedad civil;405
202505;202506;S;S;Sociedad civil;14
202505;202506;0;0;Sociedad comercial de resp. Ltda.;656
202505;202506;0;F;Sociedad comercial de resp. Ltda.;1
202505;202506;0;H;Sociedad comercial de resp. Ltda.;3
202505;202506;0;M;Sociedad comercial de resp. Ltda.;1
202505;202506;A;A;Sociedad comercial de resp. Ltda.;990
202505;202506;A;B;Sociedad comercial de resp. Ltda.;1
202505;202506;A;C;Sociedad comercial de resp. Ltda.;1
202505;202506;A;G;Sociedad comercial de resp. Ltda.;1
202505;202506;A;H;Sociedad comercial de resp. Ltda.;2
202505;202506;B;B;Sociedad comercial de resp. Ltda.;630
202505;202506;B;C;Sociedad comercial de resp. Ltda.;4
202505;202506;B;F;Sociedad comercial de resp. Ltda.;1
202505;202506;B;G;Sociedad comercial de resp. Ltda.;2
202505;202506;B;H;Sociedad comercial de resp. Ltda.;5
202505;202506;B;L;Sociedad comercial de resp. Ltda.;1
202505;202506;B;N;Sociedad comercial de resp. Ltda.;2
202505;202506;C;A;Sociedad comercial de resp. Ltda.;3
202505;202506;C;B;Sociedad comercial de resp. Ltda.;1
202505;202506;C;C;Sociedad comercial de resp. Ltda.;5266
202505;202506;C;F;Sociedad comercial de resp. Ltda.;6
202505;202506;C;G;Sociedad comercial de resp. Ltda.;11
202505;202506;C;H;Sociedad comercial de resp. Ltda.;4
202505;202506;C;I;Sociedad comercial de resp. Ltda.;2
202505;202506;C;M;Sociedad comercial de resp. Ltda.;5
202505;202506;C;N;Sociedad comercial de resp. Ltda.;6
202505;202506;C;P;Sociedad comercial de resp. Ltda.;1
202505;202506;D;D;Sociedad comercial de resp. Ltda.;104
202505;202506;E;C;Sociedad comercial de resp. Ltda.;1
202505;202506;E;E;Sociedad comercial de resp. Ltda.;150
202505;202506;F;A;Sociedad comercial de resp. Ltda.;1
202505;202506;F;B;Sociedad comercial de resp. Ltda.;2
202505;202506;F;C;Sociedad comercial de resp. Ltda.;2
202505;202506;F;F;Sociedad comercial de resp. Ltda.;5309
202505;202506;F;G;Sociedad comercial de resp. Ltda.;22
202505;202506;F;H;Sociedad comercial de resp. Ltda.;5
202505;202506;F;I;Sociedad comercial de resp. Ltda.;1
202505;202506;F;J;Sociedad comercial de resp. Ltda.;1
202505;202506;F;M;Sociedad comercial de resp. Ltda.;7
202505;202506;F;N;Sociedad comercial de resp. Ltda.;7
202505;202506;F;S;Sociedad comercial de resp. Ltda.;2
202505;202506;G;A;Sociedad comercial de resp. Ltda.;4
202505;202506;G;B;Sociedad comercial de resp. Ltda.;6
202505;202506;G;C;Sociedad comercial de resp. Ltda.;19
202505;202506;G;D;Sociedad comercial de resp. Ltda.;1
202505;202506;G;E;Sociedad comercial de resp. Ltda.;3
202505;202506;G;F;Sociedad comercial de resp. Ltda.;13
202505;202506;G;G;Sociedad comercial de resp. Ltda.;16331
202505;202506;G;H;Sociedad comercial de resp. Ltda.;13
202505;202506;G;I;Sociedad comercial de resp. Ltda.;5
202505;202506;G;J;Sociedad comercial de resp. Ltda.;2
202505;202506;G;L;Sociedad comercial de resp. Ltda.;5
202505;202506;G;M;Sociedad comercial de resp. Ltda.;8
202505;202506;G;N;Sociedad comercial de resp. Ltda.;10
202505;202506;G;P;Sociedad comercial de resp. Ltda.;1
202505;202506;G;Q;Sociedad comercial de resp. Ltda.;1
202505;202506;G;R;Sociedad comercial de resp. Ltda.;1
202505;202506;G;S;Sociedad comercial de resp. Ltda.;1
202505;202506;H;A;Sociedad comercial de resp. Ltda.;1
202505;202506;H;B;Sociedad comercial de resp. Ltda.;6
202505;202506;H;C;Sociedad comercial de resp. Ltda.;7
202505;202506;H;E;Sociedad comercial de resp. Ltda.;1
202505;202506;H;F;Sociedad comercial de resp. Ltda.;6
202505;202506;H;G;Sociedad comercial de resp. Ltda.;26
202505;202506;H;H;Sociedad comercial de resp. Ltda.;8298
202505;202506;H;I;Sociedad comercial de resp. Ltda.;1
202505;202506;H;J;Sociedad comercial de resp. Ltda.;1
202505;202506;H;L;Sociedad comercial de resp. Ltda.;1
202505;202506;H;M;Sociedad comercial de resp. Ltda.;3
202505;202506;H;N;Sociedad comercial de resp. Ltda.;15
202505;202506;H;P;Sociedad comercial de resp. Ltda.;1
202505;202506;H;Q;Sociedad comercial de resp. Ltda.;1
202505;202506;I;A;Sociedad comercial de resp. Ltda.;1
202505;202506;I;E;Sociedad comercial de resp. Ltda.;1
202505;202506;I;G;Sociedad comercial de resp. Ltda.;5
202505;202506;I;H;Sociedad comercial de resp. Ltda.;1
202505;202506;I;I;Sociedad comercial de resp. Ltda.;2634
202505;202506;I;L;Sociedad comercial de resp. Ltda.;1
202505;202506;I;N;Sociedad comercial de resp. Ltda.;2
202505;202506;J;F;Sociedad comercial de resp. Ltda.;1
202505;202506;J;G;Sociedad comercial de resp. Ltda.;2
202505;202506;J;J;Sociedad comercial de resp. Ltda.;1340
202505;202506;J;M;Sociedad comercial de resp. Ltda.;1
202505;202506;J;N;Sociedad comercial de resp. Ltda.;1
202505;202506;K;H;Sociedad comercial de resp. Ltda.;1
202505;202506;K;K;Sociedad comercial de resp. Ltda.;140
202505;202506;L;F;Sociedad comercial de resp. Ltda.;1
202505;202506;L;G;Sociedad comercial de resp. Ltda.;1
202505;202506;L;L;Sociedad comercial de resp. Ltda.;714
202505;202506;M;C;Sociedad comercial de resp. Ltda.;4
202505;202506;M;F;Sociedad comercial de resp. Ltda.;6
202505;202506;M;G;Sociedad comercial de resp. Ltda.;12
202505;202506;M;H;Sociedad comercial de resp. Ltda.;3
202505;202506;M;I;Sociedad comercial de resp. Ltda.;2
202505;202506;M;L;Sociedad comercial de resp. Ltda.;1
202505;202506;M;M;Sociedad comercial de resp. Ltda.;5277
202505;202506;M;N;Sociedad comercial de resp. Ltda.;5
202505;202506;M;S;Sociedad comercial de resp. Ltda.;1
202505;202506;N;B;Sociedad comercial de resp. Ltda.;4
202505;202506;N;C;Sociedad comercial de resp. Ltda.;6
202505;202506;N;F;Sociedad comercial de resp. Ltda.;5
202505;202506;N;G;Sociedad comercial de resp. Ltda.;14
202505;202506;N;H;Sociedad comercial de resp. Ltda.;8
202505;202506;N;J;Sociedad comercial de resp. Ltda.;1
202505;202506;N;L;Sociedad comercial de resp. Ltda.;1
202505;202506;N;M;Sociedad comercial de resp. Ltda.;3
202505;202506;N;N;Sociedad comercial de resp. Ltda.;3451
202505;202506;N;P;Sociedad comercial de resp. Ltda.;1
202505;202506;N;S;Sociedad comercial de resp. Ltda.;1
202505;202506;O;G;Sociedad comercial de resp. Ltda.;1
202505;202506;O;O;Sociedad comercial de resp. Ltda.;31
202505;202506;P;P;Sociedad comercial de resp. Ltda.;1061
202505;202506;Q;H;Sociedad comercial de resp. Ltda.;1
202505;202506;Q;Q;Sociedad comercial de resp. Ltda.;1426
202505;202506;R;C;Sociedad comercial de resp. Ltda.;1
202505;202506;R;G;Sociedad comercial de resp. Ltda.;2
202505;202506;R;R;Sociedad comercial de resp. Ltda.;431
202505;202506;S;C;Sociedad comercial de resp. Ltda.;1
202505;202506;S;F;Sociedad comercial de resp. Ltda.;1
202505;202506;S;G;Sociedad comercial de resp. Ltda.;8
202505;202506;S;H;Sociedad comercial de resp. Ltda.;2
202505;202506;S;M;Sociedad comercial de resp. Ltda.;3
202505;202506;S;N;Sociedad comercial de resp. Ltda.;3
202505;202506;S;S;Sociedad comercial de resp. Ltda.;1221
202505;202506;T;T;Sociedad comercial de resp. Ltda.;1
202506;202507;0;0;Asociaciones;1625
202506;202507;0;R;Asociaciones;2
202506;202507;0;S;Asociaciones;1
202506;202507;A;A;Asociaciones;5052
202506;202507;A;C;Asociaciones;7
202506;202507;A;G;Asociaciones;6
202506;202507;A;H;Asociaciones;1
202506;202507;A;I;Asociaciones;1
202506;202507;A;N;Asociaciones;1
202506;202507;A;S;Asociaciones;2
202506;202507;B;B;Asociaciones;60
202506;202507;C;A;Asociaciones;1
202506;202507;C;C;Asociaciones;764
202506;202507;C;G;Asociaciones;1
202506;202507;C;P;Asociaciones;1
202506;202507;D;D;Asociaciones;13
202506;202507;E;E;Asociaciones;260
202506;202507;E;S;Asociaciones;1
202506;202507;F;F;Asociaciones;124
202506;202507;G;A;Asociaciones;3
202506;202507;G;C;Asociaciones;1
202506;202507;G;G;Asociaciones;845
202506;202507;G;S;Asociaciones;1
202506;202507;H;B;Asociaciones;1
202506;202507;H;H;Asociaciones;440
202506;202507;H;M;Asociaciones;1
202506;202507;I;G;Asociaciones;1
202506;202507;I;I;Asociaciones;184
202506;202507;J;J;Asociaciones;93
202506;202507;K;K;Asociaciones;24
202506;202507;L;L;Asociaciones;155
202506;202507;M;F;Asociaciones;1
202506;202507;M;M;Asociaciones;1017
202506;202507;M;S;Asociaciones;2
202506;202507;N;A;Asociaciones;1
202506;202507;N;M;Asociaciones;1
202506;202507;N;N;Asociaciones;259
202506;202507;N;P;Asociaciones;1
202506;202507;O;O;Asociaciones;171
202506;202507;P;N;Asociaciones;1
202506;202507;P;P;Asociaciones;1405
202506;202507;P;S;Asociaciones;1
202506;202507;Q;Q;Asociaciones;723
202506;202507;Q;S;Asociaciones;1
202506;202507;R;G;Asociaciones;1
202506;202507;R;M;Asociaciones;1
202506;202507;R;P;Asociaciones;1
202506;202507;R;R;Asociaciones;850
202506;202507;S;A;Asociaciones;33
202506;202507;S;B;Asociaciones;1
202506;202507;S;C;Asociaciones;10
202506;202507;S;G;Asociaciones;4
202506;202507;S;I;Asociaciones;1
202506;202507;S;J;Asociaciones;1
202506;202507;S;L;Asociaciones;1
202506;202507;S;M;Asociaciones;3
202506;202507;S;N;Asociaciones;4
202506;202507;S;P;Asociaciones;1
202506;202507;S;Q;Asociaciones;1
202506;202507;S;R;Asociaciones;1
202506;202507;S;S;Asociaciones;26545
202506;202507;T;T;Asociaciones;3
202506;202507;U;U;Asociaciones;14
202506;202507;0;0;Empresa individual de resp. Ltda.;1325
202506;202507;0;A;Empresa individual de resp. Ltda.;1
202506;202507;0;B;Empresa individual de resp. Ltda.;1
202506;202507;0;C;Empresa individual de resp. Ltda.;2
202506;202507;0;G;Empresa individual de resp. Ltda.;1
202506;202507;0;H;Empresa individual de resp. Ltda.;2
202506;202507;0;I;Empresa individual de resp. Ltda.;1
202506;202507;0;J;Empresa individual de resp. Ltda.;1
202506;202507;0;M;Empresa individual de resp. Ltda.;2
202506;202507;0;N;Empresa individual de resp. Ltda.;2
202506;202507;0;S;Empresa individual de resp. Ltda.;1
202506;202507;A;A;Empresa individual de resp. Ltda.;4201
202506;202507;A;C;Empresa individual de resp. Ltda.;7
202506;202507;A;D;Empresa individual de resp. Ltda.;1
202506;202507;A;E;Empresa individual de resp. Ltda.;1
202506;202507;A;F;Empresa individual de resp. Ltda.;1
202506;202507;A;G;Empresa individual de resp. Ltda.;16
202506;202507;A;H;Empresa individual de resp. Ltda.;4
202506;202507;A;I;Empresa individual de resp. Ltda.;1
202506;202507;A;L;Empresa individual de resp. Ltda.;1
202506;202507;A;N;Empresa individual de resp. Ltda.;1
202506;202507;A;S;Empresa individual de resp. Ltda.;1
202506;202507;B;B;Empresa individual de resp. Ltda.;4178
202506;202507;B;C;Empresa individual de resp. Ltda.;6
202506;202507;B;F;Empresa individual de resp. Ltda.;2
202506;202507;B;G;Empresa individual de resp. Ltda.;31
202506;202507;B;H;Empresa individual de resp. Ltda.;14
202506;202507;B;I;Empresa individual de resp. Ltda.;1
202506;202507;B;K;Empresa individual de resp. Ltda.;1
202506;202507;B;M;Empresa individual de resp. Ltda.;1
202506;202507;B;N;Empresa individual de resp. Ltda.;10
202506;202507;C;A;Empresa individual de resp. Ltda.;3
202506;202507;C;B;Empresa individual de resp. Ltda.;6
202506;202507;C;C;Empresa individual de resp. Ltda.;25877
202506;202507;C;D;Empresa individual de resp. Ltda.;2
202506;202507;C;E;Empresa individual de resp. Ltda.;2
202506;202507;C;F;Empresa individual de resp. Ltda.;24
202506;202507;C;G;Empresa individual de resp. Ltda.;170
202506;202507;C;H;Empresa individual de resp. Ltda.;14
202506;202507;C;I;Empresa individual de resp. Ltda.;6
202506;202507;C;J;Empresa individual de resp. Ltda.;4
202506;202507;C;K;Empresa individual de resp. Ltda.;1
202506;202507;C;L;Empresa individual de resp. Ltda.;2
202506;202507;C;M;Empresa individual de resp. Ltda.;24
202506;202507;C;N;Empresa individual de resp. Ltda.;18
202506;202507;C;P;Empresa individual de resp. Ltda.;2
202506;202507;C;Q;Empresa individual de resp. Ltda.;3
202506;202507;C;R;Empresa individual de resp. Ltda.;5
202506;202507;C;S;Empresa individual de resp. Ltda.;15
202506;202507;D;B;Empresa individual de resp. Ltda.;1
202506;202507;D;C;Empresa individual de resp. Ltda.;1
202506;202507;D;D;Empresa individual de resp. Ltda.;415
202506;202507;D;J;Empresa individual de resp. Ltda.;1
202506;202507;D;N;Empresa individual de resp. Ltda.;1
202506;202507;E;E;Empresa individual de resp. Ltda.;797
202506;202507;E;F;Empresa individual de resp. Ltda.;4
202506;202507;E;G;Empresa individual de resp. Ltda.;9
202506;202507;E;H;Empresa individual de resp. Ltda.;4
202506;202507;E;M;Empresa individual de resp. Ltda.;2
202506;202507;E;R;Empresa individual de resp. Ltda.;1
202506;202507;E;S;Empresa individual de resp. Ltda.;2
202506;202507;F;A;Empresa individual de resp. Ltda.;3
202506;202507;F;B;Empresa individual de resp. Ltda.;6
202506;202507;F;C;Empresa individual de resp. Ltda.;26
202506;202507;F;E;Empresa individual de resp. Ltda.;3
202506;202507;F;F;Empresa individual de resp. Ltda.;18581
202506;202507;F;G;Empresa individual de resp. Ltda.;87
202506;202507;F;H;Empresa individual de resp. Ltda.;11
202506;202507;F;I;Empresa individual de resp. Ltda.;2
202506;202507;F;J;Empresa individual de resp. Ltda.;3
202506;202507;F;L;Empresa individual de resp. Ltda.;3
202506;202507;F;M;Empresa individual de resp. Ltda.;26
202506;202507;F;N;Empresa individual de resp. Ltda.;17
